gender,state,city,county,amount,plan,event_type,daystoresolve,event_date_gap,age,service
M,Ohio,Cincinnati,Hamilton,970.0,{'300_Mbps'},"['ticket', 'order']",44.0,426,30,2
M,Missouri,Protem,Taney,1065.0,{'500_Mbps'},"['ticket', 'order']",23.0,428,95,2
F,Texas,Fort Worth,Tarrant,1180.0,{'100_Mbps'},['order'],0.0,0,26,3
F,Mississippi,Magnolia,Pike,245.0,{'200_Mbps'},"['ticket', 'order']",14.0,17,34,1
F,Texas,La Salle,Jackson,890.0,"{'100_Mbps', '300_Mbps'}",['order'],0.0,600,39,2
F,Florida,Fort Lauderdale,Broward,440.0,{'25_Mbps'},['order'],0.0,0,28,2
M,North Carolina,Norlina,Warren,225.0,{'100_Mbps'},"['ticket', 'order']",13.0,62,27,1
F,Texas,Cumby,Hopkins,700.0,{'100_Mbps'},"['ticket', 'order']",15.0,168,43,2
M,Pennsylvania,King Of Prussia,Montgomery,1230.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",49.0,510,36,2
F,Pennsylvania,Milford,Pike,530.0,"{'200_Mbps', '300_Mbps'}",['order'],0.0,30,23,1
M,Texas,Eden,Concho,1220.0,{'300_Mbps'},"['ticket', 'order']",89.0,518,57,2
F,Kentucky,Waverly,Union,130.0,{'300_Mbps'},None,0.0,0,33,0
M,Texas,Floydada,Floyd,1715.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",6.0,527,52,3
M,Pennsylvania,Vintondale,Indiana,1160.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",32.0,480,47,2
M,Pennsylvania,Gouldsboro,Lackawanna,1370.0,{'200_Mbps'},"['ticket', 'order']",32.0,610,41,3
F,Iowa,Westphalia,Shelby,280.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",44.0,120,114,1
M,Texas,Bullard,Smith,1130.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}",['order'],0.0,930,61,3
M,Kentucky,Ewing,Fleming,1320.0,{'1_Gbps'},"['ticket', 'order']",36.0,570,66,2
F,New York,Harris,Sullivan,1730.0,{'200_Mbps'},"['ticket', 'order']",25.0,1011,58,3
F,Iowa,Elberon,Tama,465.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}",['order'],0.0,210,27,1
F,Iowa,Bloomfield,Davis,1920.0,{'300_Mbps'},['order'],0.0,0,47,3
F,Pennsylvania,Dunlevy,Washington,740.0,"{'1_Gbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",17.0,244,50,1
M,Nebraska,Newport,Rock,535.0,{'300_Mbps'},"['ticket', 'order']",46.0,242,62,1
F,Alabama,Montgomery,Montgomery,370.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",16.0,210,81,1
M,Texas,Francitas,Jackson,575.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",28.0,300,83,1
F,Iowa,Collins,Story,580.0,{'100_Mbps'},['order'],0.0,0,52,1
M,Texas,Winnie,Chambers,1005.0,"{'200_Mbps', '300_Mbps'}",['order'],0.0,570,48,2
F,Texas,Southmayd,Grayson,525.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",3.0,336,35,1
F,Alabama,Dixons Mills,Marengo,1570.0,"{'1_Gbps', '100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",31.0,990,68,3
M,Iowa,Buckingham,Tama,555.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",56.0,289,56,2
F,Ohio,Negley,Columbiana,185.0,{'25_Mbps'},"['ticket', 'order']",14.0,79,66,1
F,Texas,Lytle,Atascosa,1395.0,{'500_Mbps'},"['ticket', 'order']",43.0,568,40,2
F,Mississippi,Rose Hill,Jasper,1220.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",94.0,1020,21,4
M,Pennsylvania,Taylor,Lackawanna,480.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",10.0,240,70,1
F,Iowa,Castana,Monona,1690.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",61.0,1320,56,4
F,Minnesota,Halstad,Norman,890.0,{'25_Mbps'},"['ticket', 'order']",36.0,242,76,3
M,New York,Rock Stream,Schuyler,955.0,{'500_Mbps'},"['ticket', 'order']",9.0,480,66,2
M,Iowa,Milo,Warren,330.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",22.0,104,49,1
M,Pennsylvania,Willow Hill,Franklin,250.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",9.0,38,22,1
M,Missouri,Ewing,Lewis,2296.0,{'1_Gbps'},"['ticket', 'order']",3.0,837,24,3
M,Ohio,Vincent,Washington,805.0,{'1_Gbps'},"['ticket', 'order']",25.0,245,26,1
F,Minnesota,Saint Paul,Ramsey,1010.0,"{'200_Mbps', '100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",28.0,750,31,2
F,Pennsylvania,Winfield,Union,535.0,{'500_Mbps'},"['ticket', 'order']",13.0,222,33,1
F,Texas,Denison,Grayson,965.0,"{'1_Gbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",41.0,450,69,2
M,Iowa,Gilman,Jasper,1505.0,{'500_Mbps'},['order'],0.0,0,84,3
M,Iowa,Donahue,Scott,655.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",7.0,180,21,1
F,Pennsylvania,Felton,York,1505.0,{'500_Mbps'},"['ticket', 'order']",46.0,697,29,3
F,New York,Pyrites,St. Lawrence,1140.0,"{'200_Mbps', '100_Mbps'}",['order'],0.0,30,60,2
M,Kentucky,Belton,Muhlenberg,1260.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",12.0,540,59,3
F,New York,Obernburg,Sullivan,460.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",31.0,202,22,1
F,Florida,Saint Petersburg,Pinellas,980.0,{'25_Mbps'},"['ticket', 'order']",122.0,835,27,3
F,Florida,Jacksonville,Duval,1455.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",5.0,652,28,3
F,Texas,Pflugerville,Travis,1185.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",32.0,422,26,2
M,Iowa,Little Cedar,Mitchell,720.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",54.0,364,127,2
F,Kentucky,Paducah,McCracken,580.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",17.0,210,24,1
F,New Mexico,Llano,Taos,1465.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",27.0,664,65,2
M,Texas,Benjamin,Knox,535.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",33.0,304,21,2
F,New York,Hamilton,Madison,360.0,{'25_Mbps'},"['ticket', 'order']",31.0,300,66,1
F,Iowa,Iowa City,Johnson,580.0,{'300_Mbps'},"['ticket', 'order']",51.0,204,55,1
F,Kentucky,Ravenna,Estill,2684.0,{'1_Gbps'},"['ticket', 'order']",71.0,680,28,4
F,Iowa,Woolstock,Wright,245.0,{'200_Mbps'},"['ticket', 'order']",55.0,90,83,1
F,Kentucky,Flat Lick,Knox,565.0,{'1_Gbps'},"['ticket', 'order']",9.0,97,20,1
M,Texas,Tye,Taylor,445.0,{'1_Gbps'},"['ticket', 'order']",1.0,150,40,1
M,New York,Lisle,Broome,640.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",9.0,390,141,2
M,South Carolina,Charleston,Charleston,385.0,{'1_Gbps'},"['ticket', 'order']",62.0,120,43,1
M,Mississippi,Raymond,Hinds,125.0,{'200_Mbps'},None,0.0,0,79,0
M,Ohio,Lewisville,Monroe,860.0,{'100_Mbps'},"['ticket', 'order']",8.0,171,28,2
F,Kentucky,Beaver,Floyd,670.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}",['order'],0.0,270,90,1
F,Nebraska,Martell,Lancaster,1235.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",29.0,570,30,2
M,Texas,Houston,Harris,1970.0,{'1_Gbps'},"['ticket', 'order']",28.0,187,53,3
F,Pennsylvania,Unityville,Lycoming,880.0,"{'200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",51.0,480,63,2
M,Oklahoma,Cache,Comanche,1030.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",16.0,660,55,2
M,North Carolina,Cherryville,Gaston,1420.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",59.0,720,63,3
F,Minnesota,Littlefork,Koochiching,1580.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",174.0,780,72,3
F,Minnesota,Norcross,Grant,980.0,{'25_Mbps'},"['ticket', 'order']",14.0,930,40,3
F,New York,Berlin,Rensselaer,665.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",56.0,330,46,1
F,Missouri,Falcon,Laclede,740.0,{'200_Mbps'},['order'],0.0,0,82,2
F,Iowa,Thor,Humboldt,1345.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}",['order'],0.0,330,59,2
F,Missouri,Parma,New Madrid,1565.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",50.0,1020,23,3
M,New York,Stephentown,Rensselaer,1335.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",48.0,677,44,2
F,Iowa,Portsmouth,Shelby,650.0,{'200_Mbps'},"['ticket', 'order']",37.0,390,70,2
M,Pennsylvania,Pittsfield,Warren,985.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",24.0,360,52,2
M,Mississippi,Foxworth,Marion,805.0,{'1_Gbps'},"['ticket', 'order']",46.0,216,23,1
F,South Carolina,Chesnee,Spartanburg,580.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",29.0,300,26,1
F,Pennsylvania,Warminster,Bucks,1450.0,{'1_Gbps'},"['ticket', 'order']",48.0,535,48,2
M,Pennsylvania,Mehoopany,Wyoming,205.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",20.0,90,25,1
F,Florida,Fellsmere,Indian River,890.0,{'25_Mbps'},"['ticket', 'order']",30.0,678,57,3
F,Florida,Sun City Center,Hillsborough,1170.0,{'300_Mbps'},['order'],0.0,660,24,2
F,Arkansas,Fort Smith,Sebastian,540.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",36.0,270,35,1
M,North Carolina,Waynesville,Haywood,1640.0,{'200_Mbps'},"['ticket', 'order']",28.0,937,20,3
M,South Carolina,Ridgeville,Dorchester,2220.0,{'500_Mbps'},"['ticket', 'order']",24.0,1170,38,4
F,Florida,Interlachen,Putnam,225.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",7.0,120,43,1
F,Minnesota,Stanchfield,Isanti,890.0,{'25_Mbps'},"['ticket', 'order']",43.0,537,58,3
F,Ohio,Fairfield,Butler,1735.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",93.0,960,36,3
F,Mississippi,Bay Saint Louis,Hancock,865.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",33.0,475,34,2
M,New York,Cornwall On Hudson,Orange,1170.0,"{'200_Mbps', '300_Mbps', '100_Mbps'}","['ticket', 'order']",7.0,660,59,2
M,Texas,Austin,Travis,450.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",25.0,210,60,1
M,Arkansas,West Helena,Phillips,265.0,{'1_Gbps'},"['ticket', 'order']",5.0,55,52,1
F,Pennsylvania,Kittanning,Armstrong,1255.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",16.0,765,32,3
F,Texas,Wolfe City,Hunt,175.0,{'300_Mbps'},"['ticket', 'order']",53.0,46,56,0
F,Arkansas,Chester,Crawford,1065.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",44.0,589,50,2
M,New Mexico,Brimhall,McKinley,285.0,{'25_Mbps'},"['ticket', 'order']",39.0,135,21,1
F,Texas,Melvin,McCulloch,500.0,{'25_Mbps'},"['ticket', 'order']",46.0,415,50,2
F,Oklahoma,Leedey,Custer,1320.0,{'1_Gbps'},"['ticket', 'order']",17.0,396,109,2
M,Florida,Spring Hill,Hernando,625.0,{'300_Mbps'},['order'],0.0,114,79,1
F,Ohio,Creola,Vinton,2296.0,{'1_Gbps'},['order'],0.0,1020,103,3
F,Minnesota,Brandon,Douglas,740.0,{'25_Mbps'},"['ticket', 'order']",67.0,642,34,2
M,Oklahoma,Maysville,Garvin,445.0,{'200_Mbps'},"['ticket', 'order']",3.0,88,26,1
M,Ohio,Stone Creek,Tuscarawas,965.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",61.0,530,22,2
F,Florida,Bradenton,Manatee,610.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}",['order'],0.0,180,50,2
M,Nebraska,Inavale,Webster,750.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",5.0,420,21,2
M,Texas,Brownwood,Brown,1190.0,{'1_Gbps'},"['ticket', 'order']",33.0,510,33,2
F,Oklahoma,Choctaw,Oklahoma,1200.0,"{'500_Mbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",35.0,508,45,2
F,Iowa,Denison,Crawford,1580.0,{'1_Gbps'},"['ticket', 'order']",16.0,553,72,2
F,New York,Hoosick,Rensselaer,820.0,{'100_Mbps'},"['ticket', 'order']",5.0,570,24,2
F,Texas,Tom Bean,Grayson,1240.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",31.0,506,54,3
M,New York,West Monroe,Oswego,445.0,{'300_Mbps'},"['ticket', 'order']",21.0,182,19,1
M,Iowa,Robins,Linn,120.0,{'100_Mbps'},None,0.0,0,23,0
M,Kentucky,Sturgis,Union,1215.0,"{'200_Mbps', '300_Mbps'}",['order'],0.0,330,24,2
M,North Carolina,Faison,Duplin,1070.0,{'300_Mbps'},"['ticket', 'order']",37.0,515,72,2
M,Mississippi,Gulfport,Harrison,260.0,{'100_Mbps'},"['ticket', 'order']",65.0,110,56,1
F,Texas,Christine,Atascosa,560.0,{'25_Mbps'},"['ticket', 'order']",26.0,481,26,2
M,Alabama,Tuscaloosa,Tuscaloosa,1635.0,"{'200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",29.0,812,46,3
M,Iowa,Alleman,Polk,505.0,{'1_Gbps'},"['ticket', 'order']",62.0,180,42,1
M,Alabama,Dixons Mills,Marengo,625.0,{'1_Gbps'},"['ticket', 'order']",82.0,108,20,1
F,Minnesota,Bowlus,Morrison,1670.0,{'500_Mbps'},"['ticket', 'order']",6.0,568,68,3
F,Pennsylvania,North Bend,Clinton,1100.0,{'200_Mbps'},"['ticket', 'order']",48.0,641,85,2
M,Oklahoma,Lequire,Haskell,920.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",15.0,540,35,2
M,Texas,Dallas,Dallas,790.0,{'500_Mbps'},"['ticket', 'order']",41.0,360,66,1
F,Georgia,Guyton,Effingham,980.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",20.0,720,80,2
F,Pennsylvania,Moshannon,Centre,650.0,{'200_Mbps'},"['ticket', 'order']",17.0,307,34,1
F,Alabama,Beatrice,Monroe,970.0,{'300_Mbps'},"['ticket', 'order']",17.0,479,41,2
M,Florida,West Palm Beach,Palm Beach,2164.0,{'1_Gbps'},"['ticket', 'order']",9.0,713,39,3
F,New York,Niagara Falls,Niagara,135.0,{'500_Mbps'},None,0.0,0,41,0
M,Florida,Boca Raton,Palm Beach,860.0,{'25_Mbps'},"['ticket', 'order']",19.0,583,72,3
F,North Carolina,Boonville,Yadkin,130.0,{'300_Mbps'},None,0.0,0,71,1
M,Minnesota,Saint Paul,Ramsey,830.0,{'25_Mbps'},"['ticket', 'order']",16.0,623,71,3
F,Texas,Carbon,Eastland,535.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",23.0,264,76,1
F,Ohio,Litchfield,Medina,1430.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",19.0,803,32,3
M,Oklahoma,Isabella,Major,1615.0,{'500_Mbps'},"['ticket', 'order']",34.0,840,21,3
M,North Carolina,Rolesville,Wake,685.0,{'500_Mbps'},"['ticket', 'order']",18.0,212,24,1
M,North Carolina,Summerfield,Guilford,955.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",17.0,480,23,2
M,Georgia,Sasser,Terrell,900.0,{'100_Mbps'},"['ticket', 'order']",4.0,385,48,2
M,Texas,Pilot Point,Denton,1910.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",42.0,900,30,3
F,Arkansas,Barling,Sebastian,755.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",32.0,298,28,1
F,Pennsylvania,Berlin,Somerset,905.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",18.0,390,38,2
M,Iowa,Grinnell,Poweshiek,1835.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",49.0,686,28,3
M,Texas,Austin,Travis,670.0,{'300_Mbps'},"['ticket', 'order']",51.0,325,40,1
F,New York,Wayland,Steuben,1290.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",24.0,570,31,2
M,Pennsylvania,Tylersburg,Clarion,680.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",22.0,271,29,2
M,Minnesota,Goodridge,Pennington,1170.0,{'300_Mbps'},"['ticket', 'order']",28.0,660,27,2
F,Florida,Hollywood,Broward,245.0,{'200_Mbps'},['order'],0.0,90,49,1
M,Nebraska,Elyria,Valley,980.0,{'25_Mbps'},"['ticket', 'order']",50.0,855,53,3
M,Alabama,Haleyville,Winston,590.0,{'25_Mbps'},['order'],0.0,0,88,2
F,Alabama,Mobile,Mobile,130.0,{'300_Mbps'},None,0.0,0,20,0
M,Iowa,Crescent,Pottawattamie,1855.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",32.0,1050,19,3
M,Pennsylvania,Plymouth,Luzerne,1320.0,{'1_Gbps'},"['ticket', 'order']",83.0,494,51,2
M,Texas,Douglass,Nacogdoches,435.0,{'500_Mbps'},"['ticket', 'order']",50.0,180,56,1
M,Florida,Otter Creek,Levy,1375.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",61.0,576,55,3
F,Alabama,Jasper,Walker,1150.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",21.0,551,22,2
F,Georgia,Rockledge,Laurens,740.0,{'25_Mbps'},['order'],0.0,0,35,2
M,Kentucky,Keene,Jessamine,1725.0,{'500_Mbps'},"['ticket', 'order']",24.0,718,43,3
F,New York,Franklinville,Cattaraugus,1710.0,{'1_Gbps'},['order'],0.0,0,101,3
F,New Mexico,Ponderosa,Sandoval,1710.0,{'1_Gbps'},"['ticket', 'order']",14.0,614,50,2
M,Mississippi,Cleveland,Bolivar,385.0,{'25_Mbps'},"['ticket', 'order']",13.0,312,60,1
F,Pennsylvania,Oakmont,Allegheny,485.0,{'200_Mbps'},"['ticket', 'order']",17.0,205,23,1
M,Ohio,Bedford,Cuyahoga,1165.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",2.0,562,22,3
F,Texas,Houston,Harris,565.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",23.0,152,20,1
F,North Carolina,Creswell,Washington,1450.0,{'500_Mbps'},"['ticket', 'order']",24.0,264,91,2
M,Missouri,Liguori,Jefferson,1195.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",4.0,300,41,2
M,Iowa,Brooklyn,Poweshiek,770.0,{'300_Mbps'},"['ticket', 'order']",28.0,387,27,2
F,Texas,Austin,Travis,620.0,"{'200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",13.0,305,60,1
M,Florida,Boca Raton,Palm Beach,1020.0,{'300_Mbps'},"['ticket', 'order']",14.0,290,59,2
F,New York,Alpine,Schuyler,770.0,{'300_Mbps'},['order'],0.0,420,28,2
M,New York,Basom,Genesee,525.0,{'200_Mbps'},"['ticket', 'order']",6.0,121,24,1
F,Georgia,Silver Creek,Floyd,995.0,{'1_Gbps'},"['ticket', 'order']",9.0,168,81,2
M,Ohio,Euclid,Cuyahoga,1175.0,{'500_Mbps'},['order'],0.0,600,72,2
M,New York,Johnsonville,Rensselaer,1165.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",37.0,586,34,3
M,Minnesota,Claremont,Dodge,360.0,"{'100_Mbps', '500_Mbps'}",['order'],0.0,180,49,1
F,Texas,Eastland,Eastland,1885.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",7.0,850,23,3
F,Minnesota,Minneapolis,Hennepin,1470.0,{'300_Mbps'},"['ticket', 'order']",5.0,450,24,3
F,North Carolina,Warsaw,Duplin,965.0,{'200_Mbps'},"['ticket', 'order']",29.0,600,96,2
M,Texas,Diboll,Angelina,995.0,{'1_Gbps'},"['ticket', 'order']",32.0,420,76,2
M,North Carolina,Parkton,Robeson,1105.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",36.0,528,23,2
F,Minnesota,Lynd,Lyon,770.0,{'300_Mbps'},"['ticket', 'order']",13.0,296,40,2
F,New Mexico,Regina,Sandoval,1020.0,{'300_Mbps'},"['ticket', 'order']",4.0,383,47,2
M,Texas,Fort Worth,Tarrant,590.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",3.0,375,22,2
F,Iowa,Knoxville,Marion,950.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",9.0,420,74,2
M,New York,Freedom,Cattaraugus,370.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",81.0,224,83,1
F,South Carolina,New Zion,Clarendon,490.0,"{'1_Gbps', '100_Mbps'}",['order'],0.0,150,42,1
F,Missouri,Kennett,Dunklin,360.0,{'25_Mbps'},"['ticket', 'order']",39.0,69,19,1
M,New York,Yonkers,Westchester,580.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",19.0,420,82,2
M,Florida,Beverly Hills,Citrus,1470.0,{'300_Mbps'},"['ticket', 'order']",9.0,673,56,3
F,Texas,Edinburg,Hidalgo,110.0,{'25_Mbps'},None,0.0,0,19,0
M,Oklahoma,Bison,Garfield,285.0,{'500_Mbps'},"['ticket', 'order']",34.0,90,69,1
M,Pennsylvania,Felton,York,470.0,{'100_Mbps'},"['ticket', 'order']",29.0,283,46,1
M,North Carolina,Greensboro,Guilford,955.0,{'500_Mbps'},"['ticket', 'order']",32.0,312,66,2
F,Iowa,Floris,Davis,310.0,{'25_Mbps'},"['ticket', 'order']",10.0,119,68,1
F,Oklahoma,Bartlesville,Washington,1120.0,{'500_Mbps'},"['ticket', 'order']",26.0,570,71,2
F,Texas,Bayside,Refugio,500.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",9.0,330,26,1
F,Texas,Glen Rose,Somervell,785.0,{'200_Mbps'},"['ticket', 'order']",35.0,480,26,2
M,North Carolina,Vandemere,Pamlico,535.0,{'300_Mbps'},"['ticket', 'order']",32.0,270,21,1
F,New York,North Creek,Warren,1410.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}",['order'],0.0,690,22,3
F,South Carolina,Cowpens,Spartanburg,585.0,{'500_Mbps'},"['ticket', 'order']",14.0,163,56,1
F,Iowa,Bagley,Guthrie,515.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",11.0,215,50,1
M,Pennsylvania,Reno,Venango,890.0,{'25_Mbps'},"['ticket', 'order']",7.0,300,63,3
M,Kentucky,Wingo,Graves,935.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",20.0,450,27,2
F,Minnesota,Kensington,Douglas,570.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",23.0,300,57,1
F,New Mexico,Isleta,Bernalillo,1540.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",20.0,720,23,3
F,Missouri,Craig,Holt,910.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",17.0,450,28,2
M,Texas,Justiceburg,Garza,415.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",18.0,180,29,1
M,Iowa,Watkins,Benton,860.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",4.0,420,53,2
M,Missouri,Pevely,Jefferson,920.0,{'300_Mbps'},"['ticket', 'order']",29.0,510,52,2
M,Nebraska,Stromsburg,Polk,605.0,{'200_Mbps'},"['ticket', 'order']",6.0,121,45,1
F,Texas,Lincoln,Lee,1215.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",10.0,516,31,2
M,New York,West Fulton,Schoharie,875.0,{'200_Mbps'},"['ticket', 'order']",13.0,457,48,2
M,Texas,Austin,Travis,155.0,{'100_Mbps'},"['ticket', 'order']",27.0,27,63,1
M,Florida,Saint Petersburg,Pinellas,295.0,{'100_Mbps'},"['ticket', 'order']",53.0,150,28,1
F,Oklahoma,Overbrook,Love,910.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",53.0,510,61,2
F,Florida,Odessa,Hillsborough,750.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",47.0,380,28,2
F,Pennsylvania,Leisenring,Fayette,1010.0,{'200_Mbps'},"['ticket', 'order']",42.0,630,51,2
M,Missouri,Friedheim,Cape Girardeau,660.0,{'100_Mbps'},"['ticket', 'order']",16.0,450,45,2
M,New York,Sherburne,Chenango,2330.0,{'500_Mbps'},"['ticket', 'order']",5.0,1230,24,4
M,Texas,Paducah,Cottle,1920.0,{'300_Mbps'},"['ticket', 'order']",82.0,969,55,4
F,Pennsylvania,Haverford,Delaware,1055.0,{'200_Mbps'},['order'],0.0,0,65,2
F,Pennsylvania,Harford,Susquehanna,990.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",50.0,446,57,2
M,Ohio,Oak Harbor,Ottawa,1725.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",49.0,819,54,3
F,Kentucky,Banner,Floyd,185.0,{'500_Mbps'},['order'],0.0,0,46,1
F,Florida,Long Key,Monroe,2120.0,{'300_Mbps'},"['ticket', 'order']",44.0,1130,55,4
M,Iowa,Union,Hardin,195.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",14.0,30,87,1
M,Texas,Mexia,Limestone,1120.0,{'300_Mbps'},"['ticket', 'order']",75.0,630,27,2
M,Pennsylvania,Morgantown,Berks,720.0,{'300_Mbps'},"['ticket', 'order']",6.0,329,21,2
F,Nebraska,Lincoln,Lancaster,1060.0,{'100_Mbps'},"['ticket', 'order']",40.0,711,58,2
M,Texas,Somerville,Burleson,1165.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",43.0,390,25,2
M,Missouri,De Soto,Jefferson,735.0,{'500_Mbps'},"['ticket', 'order']",58.0,279,79,1
F,Texas,Aquilla,Hill,145.0,{'1_Gbps'},None,0.0,0,51,0
M,Iowa,Vail,Crawford,505.0,{'100_Mbps'},"['ticket', 'order']",55.0,330,27,1
M,Texas,New Boston,Bowie,325.0,{'200_Mbps'},"['ticket', 'order']",61.0,150,63,1
F,New York,Cedarhurst,Nassau,920.0,{'300_Mbps'},['order'],0.0,0,40,2
M,New Mexico,San Patricio,Lincoln,1460.0,{'100_Mbps'},"['ticket', 'order']",37.0,732,56,3
F,Minnesota,Minneapolis,Anoka,250.0,"{'200_Mbps', '25_Mbps'}",['order'],0.0,30,50,1
