gender,state,city,county,amount,plan,event_type,daystoresolve,event_date_gap,age,service
F,Ohio,Arcanum,Darke,685.0,{'1_Gbps'},"['ticket', 'order']",20.0,237,88,1
M,New York,Kattskill Bay,Washington,440.0,{'25_Mbps'},"['ticket', 'order']",22.0,214,26,1
M,Kentucky,Louisville,Jefferson,660.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",70.0,330,25,1
F,Mississippi,Waterford,Marshall,565.0,{'200_Mbps'},"['ticket', 'order']",38.0,180,21,1
F,Oklahoma,Shawnee,Pottawatomie,530.0,"{'100_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",41.0,279,39,1
F,Pennsylvania,Hillsgrove,Sullivan,1450.0,{'500_Mbps'},"['ticket', 'order']",21.0,561,21,2
F,Oklahoma,Kinta,Haskell,205.0,{'1_Gbps'},"['ticket', 'order']",1.0,17,114,0
F,Ohio,Ripley,Brown,1160.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",32.0,642,44,2
M,New Mexico,Mimbres,Grant,205.0,{'1_Gbps'},"['ticket', 'order']",20.0,45,39,0
M,New Mexico,Miami,Colfax,685.0,{'500_Mbps'},"['ticket', 'order']",82.0,233,22,1
M,Pennsylvania,Dry Run,Franklin,995.0,{'1_Gbps'},"['ticket', 'order']",30.0,386,86,2
M,New York,Crompond,Westchester,1015.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",54.0,540,61,2
F,Missouri,Morrisville,Polk,845.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",4.0,450,22,2
F,Kentucky,Beech Grove,McLean,740.0,{'100_Mbps'},['order'],0.0,324,65,2
F,Missouri,Hatfield,Harrison,635.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",32.0,245,72,1
M,New Mexico,Canjilon,Rio Arriba,1060.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",5.0,195,38,2
M,Ohio,Bolivar,Tuscarawas,175.0,{'300_Mbps'},"['ticket', 'order']",16.0,19,39,1
M,Mississippi,Greenville,Issaquena,575.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",85.0,240,66,1
M,Florida,Cocoa,Brevard,785.0,{'200_Mbps'},"['ticket', 'order']",9.0,275,65,2
M,New York,Rock Hill,Sullivan,1760.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",20.0,720,21,3
F,Minnesota,Glyndon,Clay,605.0,{'200_Mbps'},"['ticket', 'order']",42.0,275,45,1
M,New York,Hoosick Falls,Rensselaer,1140.0,{'100_Mbps'},"['ticket', 'order']",3.0,90,30,3
M,Iowa,Castana,Monona,2110.0,{'500_Mbps'},"['ticket', 'order']",27.0,718,53,3
F,Missouri,Saint Louis,St. Louis,830.0,{'200_Mbps'},['order'],0.0,510,68,2
M,Texas,Stanton,Martin,1775.0,{'1_Gbps'},"['ticket', 'order']",14.0,410,63,3
F,Oklahoma,Sayre,Beckham,860.0,{'25_Mbps'},['order'],0.0,810,106,3
M,Georgia,Rayle,Wilkes,265.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",30.0,90,53,1
F,Texas,Three Rivers,Live Oak,365.0,{'100_Mbps'},"['ticket', 'order']",39.0,146,28,1
F,South Carolina,Saint Matthews,Calhoun,1330.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",95.0,930,70,3
M,Florida,Orlando,Orange,170.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",22.0,30,34,1
M,Missouri,Mill Spring,Wayne,425.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",10.0,360,62,1
F,Georgia,Columbus,Muscogee,785.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",55.0,540,38,2
M,Missouri,Reynolds,Reynolds,310.0,{'300_Mbps'},"['ticket', 'order']",2.0,76,61,1
M,Nebraska,Dodge,Colfax,685.0,{'500_Mbps'},"['ticket', 'order']",5.0,289,29,1
F,New York,Pittsford,Monroe,1095.0,"{'300_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",21.0,540,37,2
M,Oklahoma,Sawyer,Choctaw,995.0,"{'100_Mbps', '200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",16.0,630,68,2
M,Ohio,Akron,Summit,210.0,{'25_Mbps'},"['ticket', 'order']",11.0,112,24,1
M,Georgia,Cobb,Sumter,2424.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",49.0,1230,26,4
F,Florida,Dundee,Polk,875.0,{'200_Mbps'},"['ticket', 'order']",3.0,258,81,2
F,Missouri,Atlanta,Macon,900.0,{'100_Mbps'},"['ticket', 'order']",3.0,353,52,2
F,Missouri,Columbia,Boone,1100.0,{'200_Mbps'},['order'],0.0,0,70,2
F,New York,Carmel,Putnam,445.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",15.0,270,40,1
M,Ohio,Blue Creek,Adams,1190.0,{'1_Gbps'},"['ticket', 'order']",5.0,320,63,2
F,Florida,Coral Springs,Broward,780.0,{'100_Mbps'},"['ticket', 'order']",2.0,497,24,2
M,Pennsylvania,New Holland,Lancaster,1450.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",19.0,960,27,3
F,New York,Hammondsport,Steuben,165.0,{'200_Mbps'},"['ticket', 'order']",27.0,26,50,1
M,Arkansas,North Little Rock,Pulaski,1325.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",49.0,518,23,2
F,New York,Cleveland,Oswego,1440.0,"{'1_Gbps', '200_Mbps', '300_Mbps', '100_Mbps'}","['ticket', 'order']",20.0,723,59,3
F,Kentucky,Westview,Breckinridge,785.0,{'200_Mbps'},"['ticket', 'order']",42.0,480,22,2
F,Ohio,Bowersville,Greene,675.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",36.0,300,69,1
M,North Carolina,Raleigh,Wake,1340.0,{'500_Mbps'},"['ticket', 'order']",25.0,643,35,2
F,New York,Saugerties,Ulster,1380.0,{'100_Mbps'},"['ticket', 'order']",17.0,718,52,3
M,Iowa,Manning,Carroll,1675.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",12.0,715,51,3
F,North Carolina,State Road,Surry,955.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",35.0,540,23,2
M,Alabama,Bessemer,Jefferson,620.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",39.0,450,27,2
F,Georgia,Perry,Houston,895.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}",['order'],0.0,420,27,2
M,Arkansas,Prescott,Nevada,740.0,{'25_Mbps'},['order'],0.0,0,56,2
M,New York,Westernville,Oneida,1190.0,{'1_Gbps'},"['ticket', 'order']",52.0,453,60,2
M,New York,Raquette Lake,Hamilton,1065.0,{'500_Mbps'},"['ticket', 'order']",24.0,406,51,2
F,New York,Haines Falls,Greene,350.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",50.0,120,20,1
F,Kentucky,Hazel Green,Wolfe,720.0,{'300_Mbps'},"['ticket', 'order']",40.0,342,44,1
M,Ohio,Russells Point,Logan,310.0,{'25_Mbps'},"['ticket', 'order']",30.0,152,52,1
M,North Carolina,Biscoe,Montgomery,435.0,{'100_Mbps'},['order'],0.0,270,45,1
M,Iowa,Madrid,Polk,880.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",22.0,392,29,2
M,Missouri,Fairfax,Atchison,1060.0,{'1_Gbps'},"['ticket', 'order']",26.0,347,37,2
M,New York,Hadley,Saratoga,710.0,{'25_Mbps'},"['ticket', 'order']",20.0,444,39,2
F,Georgia,Auburn,Barrow,1040.0,{'25_Mbps'},"['ticket', 'order']",17.0,863,82,3
M,Kentucky,Meally,Johnson,685.0,{'1_Gbps'},"['ticket', 'order']",43.0,270,75,1
F,Texas,Amarillo,Potter,390.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",66.0,180,87,1
M,Minnesota,Kiester,Faribault,635.0,{'500_Mbps'},"['ticket', 'order']",1.0,300,21,1
F,Minnesota,Waterville,Le Sueur,1125.0,{'1_Gbps'},['order'],0.0,0,77,2
F,Florida,Homestead,Miami-Dade,310.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",22.0,180,31,1
M,New York,Bedford Hills,Westchester,945.0,"{'1_Gbps', '200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",58.0,570,20,2
M,Texas,Devers,Liberty,2230.0,"{'1_Gbps', '300_Mbps'}",['order'],0.0,720,43,3
F,Iowa,Sac City,Sac,325.0,{'200_Mbps'},"['ticket', 'order']",61.0,117,59,1
M,South Carolina,Olanta,Florence,970.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",12.0,475,29,2
M,Florida,Dunnellon,Citrus,1080.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",3.0,580,42,2
M,Texas,Von Ormy,Bexar,860.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",25.0,368,47,2
M,New York,Earlville,Madison,405.0,{'200_Mbps'},"['ticket', 'order']",88.0,210,40,1
F,Mississippi,Waveland,Hancock,900.0,{'500_Mbps'},"['ticket', 'order']",19.0,344,28,2
M,Pennsylvania,Clifford,Susquehanna,1175.0,"{'1_Gbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",26.0,570,50,2
F,Pennsylvania,Saylorsburg,Monroe,700.0,{'100_Mbps'},"['ticket', 'order']",18.0,390,70,2
M,Missouri,Glasgow,Howard,615.0,"{'1_Gbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",15.0,270,38,1
F,Kentucky,Hestand,Monroe,760.0,"{'200_Mbps', '500_Mbps'}",['order'],0.0,360,52,2
M,Florida,Lithia,Hillsborough,490.0,{'300_Mbps'},"['ticket', 'order']",11.0,134,66,1
F,Kentucky,Bradfordsville,Marion,220.0,{'300_Mbps'},"['ticket', 'order']",43.0,52,57,1
F,New York,Brooklyn,Kings,880.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",28.0,570,54,2
F,Florida,Tampa,Hillsborough,990.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",33.0,420,35,2
M,Oklahoma,Savanna,Pittsburg,1120.0,{'500_Mbps'},"['ticket', 'order']",18.0,418,43,2
F,Ohio,Friendship,Scioto,1060.0,{'100_Mbps'},"['ticket', 'order']",24.0,597,36,2
M,Texas,Marble Falls,Burnet,870.0,{'300_Mbps'},"['ticket', 'order']",37.0,351,21,2
M,Texas,College Station,Brazos,235.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}",['order'],0.0,60,26,1
M,Ohio,South Point,Lawrence,670.0,{'300_Mbps'},"['ticket', 'order']",22.0,360,27,2
M,Alabama,Prattville,Autauga,965.0,{'200_Mbps'},"['ticket', 'order']",15.0,397,40,2
M,New York,Callicoon,Sullivan,830.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",12.0,720,35,2
F,Missouri,Knox City,Knox,590.0,{'25_Mbps'},"['ticket', 'order']",36.0,540,19,2
M,New York,Rochester,Monroe,695.0,{'200_Mbps'},"['ticket', 'order']",20.0,344,23,2
M,Kentucky,Russell,Greenup,460.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",10.0,240,30,1
M,North Carolina,Lowell,Gaston,220.0,{'300_Mbps'},"['ticket', 'order']",8.0,47,73,1
F,Texas,Arlington,Tarrant,1095.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",21.0,608,78,2
F,Arkansas,Springdale,Washington,295.0,{'100_Mbps'},['order'],0.0,0,34,1
F,Missouri,Gibson,Dunklin,940.0,{'100_Mbps'},"['ticket', 'order']",1.0,421,28,2
F,Georgia,Iron City,Seminole,110.0,{'25_Mbps'},None,0.0,0,23,0
F,Florida,Fort Lauderdale,Broward,1450.0,{'1_Gbps'},"['ticket', 'order']",15.0,405,40,2
F,Pennsylvania,New Tripoli,Lehigh,810.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",1.0,463,50,2
F,North Carolina,Hickory,Catawba,545.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",60.0,240,38,1
F,Oklahoma,Oklahoma City,Oklahoma,190.0,{'100_Mbps'},"['ticket', 'order']",12.0,60,24,1
F,Pennsylvania,Falls,Wyoming,1515.0,{'1_Gbps'},"['ticket', 'order']",21.0,620,35,2
F,Texas,Krum,Denton,1460.0,{'100_Mbps'},"['ticket', 'order']",36.0,715,20,3
M,Minnesota,Underwood,Otter Tail,225.0,{'100_Mbps'},"['ticket', 'order']",33.0,90,23,1
M,New York,Byron,Genesee,1195.0,"{'1_Gbps', '100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",31.0,540,38,2
F,New York,Guilderland Center,Albany,950.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",36.0,540,28,2
F,Georgia,Odum,Wayne,2110.0,{'500_Mbps'},"['ticket', 'order']",77.0,1110,43,4
M,Texas,Frankston,Anderson,1125.0,{'1_Gbps'},"['ticket', 'order']",10.0,480,69,2
F,Ohio,Kunkle,Williams,130.0,{'300_Mbps'},None,0.0,0,92,0
M,Georgia,Danville,Twiggs,165.0,{'200_Mbps'},['order'],0.0,0,24,0
M,Kentucky,Louisville,Jefferson,445.0,{'200_Mbps'},"['ticket', 'order']",65.0,224,46,1
F,Iowa,Lowden,Cedar,535.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",35.0,245,54,1
M,New Mexico,Clayton,Union,1505.0,{'500_Mbps'},['order'],0.0,780,63,3
F,South Carolina,Estill,Hampton,150.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",48.0,30,27,1
F,Texas,Austin,Travis,525.0,{'200_Mbps'},"['ticket', 'order']",30.0,259,23,1
F,Minnesota,Mountain Lake,Cottonwood,360.0,{'25_Mbps'},"['ticket', 'order']",10.0,123,32,1
M,New York,Schenectady,Schenectady,385.0,{'25_Mbps'},"['ticket', 'order']",2.0,330,85,1
M,Oklahoma,Cheyenne,Roger Mills,810.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",9.0,270,26,2
F,New York,Sinclairville,Chautauqua,940.0,{'100_Mbps'},"['ticket', 'order']",75.0,565,63,2
F,Georgia,Savannah,Chatham,1100.0,{'100_Mbps'},"['ticket', 'order']",15.0,668,24,3
M,Texas,Garland,Dallas,625.0,{'1_Gbps'},"['ticket', 'order']",27.0,165,68,1
F,Texas,South Padre Island,Cameron,1070.0,{'300_Mbps'},"['ticket', 'order']",19.0,288,53,2
F,Alabama,Lincoln,Talladega,685.0,{'500_Mbps'},"['ticket', 'order']",7.0,260,24,1
F,Pennsylvania,Dover,York,285.0,{'25_Mbps'},"['ticket', 'order']",28.0,207,76,1
M,Kentucky,Falmouth,Pendleton,920.0,{'25_Mbps'},"['ticket', 'order']",32.0,760,22,3
M,Texas,Sunset,Montague,1540.0,{'100_Mbps'},"['ticket', 'order']",50.0,610,28,3
M,Pennsylvania,Levittown,Bucks,310.0,{'25_Mbps'},['order'],0.0,240,28,1
F,Georgia,Carlton,Oglethorpe,980.0,{'25_Mbps'},"['ticket', 'order']",62.0,419,53,3
M,Minnesota,Minneapolis,Hennepin,1735.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",21.0,875,102,3
F,Florida,Lithia,Hillsborough,470.0,{'100_Mbps'},"['ticket', 'order']",19.0,125,27,1
F,Oklahoma,Fairfax,Osage,620.0,{'25_Mbps'},"['ticket', 'order']",37.0,303,41,2
F,Texas,Fort Worth,Tarrant,1120.0,{'500_Mbps'},"['ticket', 'order']",8.0,287,26,2
M,Florida,Miami,Miami-Dade,670.0,{'300_Mbps'},"['ticket', 'order']",22.0,272,22,1
M,Alabama,Birmingham,Jefferson,1230.0,{'500_Mbps'},"['ticket', 'order']",25.0,400,20,2
F,New York,Conewango Valley,Cattaraugus,520.0,"{'1_Gbps', '100_Mbps'}",['order'],0.0,270,21,1
M,Pennsylvania,Laughlintown,Westmoreland,830.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}",['order'],0.0,450,28,2
M,New York,North Lawrence,St. Lawrence,130.0,{'300_Mbps'},None,0.0,0,37,0
M,New York,Cochecton,Sullivan,2164.0,{'1_Gbps'},"['ticket', 'order']",39.0,821,36,3
F,South Carolina,Luray,Hampton,1780.0,{'500_Mbps'},"['ticket', 'order']",63.0,868,73,3
M,Florida,Lake Mary,Seminole,1080.0,"{'1_Gbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",20.0,322,53,2
F,North Carolina,Yanceyville,Caswell,685.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",31.0,420,65,2
F,Minnesota,Saint Paul,Ramsey,1450.0,{'1_Gbps'},"['ticket', 'order']",14.0,498,97,2
F,Texas,Houston,Harris,1620.0,{'300_Mbps'},"['ticket', 'order']",69.0,856,37,3
F,New York,Clayton,Jefferson,740.0,{'25_Mbps'},"['ticket', 'order']",27.0,690,51,2
M,Ohio,Pickerington,Fairfield,525.0,{'200_Mbps'},"['ticket', 'order']",67.0,300,24,1
M,New York,Perry,Wyoming,1670.0,{'300_Mbps'},"['ticket', 'order']",20.0,282,64,3
F,North Carolina,Sunbury,Gates,1065.0,{'500_Mbps'},"['ticket', 'order']",29.0,456,25,2
M,Iowa,Mineola,Mills,760.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",72.0,429,27,2
F,Alabama,Excel,Monroe,1110.0,"{'1_Gbps', '200_Mbps', '100_Mbps', '25_Mbps'}",['order'],0.0,870,29,3
F,Oklahoma,Keota,Haskell,185.0,{'25_Mbps'},"['ticket', 'order']",5.0,90,21,1
F,North Carolina,Robbinsville,Graham,590.0,{'25_Mbps'},"['ticket', 'order']",0.0,498,20,2
F,Florida,Jacksonville,Duval,925.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",11.0,690,28,2
F,Florida,Wabasso,Indian River,605.0,{'200_Mbps'},"['ticket', 'order']",49.0,318,36,1
M,Georgia,Palmetto,Fulton,1710.0,{'1_Gbps'},"['ticket', 'order']",58.0,582,37,3
F,New York,Chatham,Columbia,1725.0,{'500_Mbps'},['order'],0.0,586,75,3
F,Texas,Round Rock,Williamson,1045.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",54.0,526,43,2
M,New Mexico,Berino,Doña Ana,270.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",28.0,92,51,1
F,Pennsylvania,Starlight,Wayne,1775.0,{'1_Gbps'},"['ticket', 'order']",52.0,637,66,3
F,Kentucky,Spottsville,Henderson,535.0,{'300_Mbps'},"['ticket', 'order']",18.0,253,41,1
M,Minnesota,Eagle Lake,Blue Earth,1220.0,{'100_Mbps'},"['ticket', 'order']",38.0,778,24,3
F,Georgia,Culloden,Lamar,1005.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",13.0,450,26,2
M,New York,Wawarsing,Ulster,1125.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",19.0,510,56,2
M,New York,Felts Mills,Jefferson,1370.0,{'25_Mbps'},"['ticket', 'order']",5.0,1005,71,4
F,North Carolina,Chapel Hill,Orange,855.0,"{'200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",20.0,429,49,2
F,Pennsylvania,Matamoras,Pike,1775.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",36.0,841,27,3
M,New Mexico,Angel Fire,Colfax,920.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",9.0,600,61,2
F,Oklahoma,Enid,Garfield,1285.0,{'500_Mbps'},"['ticket', 'order']",31.0,317,26,2
M,Pennsylvania,New Ringgold,Schuylkill,945.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",14.0,89,40,2
M,North Carolina,Bolivia,Brunswick,1120.0,{'500_Mbps'},"['ticket', 'order']",11.0,414,91,2
M,Kentucky,Burkesville,Cumberland,260.0,{'100_Mbps'},"['ticket', 'order']",29.0,120,42,1
M,New York,Vermontville,Franklin,700.0,{'100_Mbps'},"['ticket', 'order']",26.0,447,76,2
M,Alabama,Meridianville,Madison,135.0,{'500_Mbps'},None,0.0,0,44,1
F,Missouri,Sikeston,Scott,1325.0,{'200_Mbps'},"['ticket', 'order']",11.0,243,58,3
F,Texas,Kirbyville,Jasper,870.0,{'300_Mbps'},"['ticket', 'order']",4.0,417,79,2
M,Ohio,Little Hocking,Washington,235.0,{'25_Mbps'},"['ticket', 'order']",27.0,150,23,1
F,Mississippi,Rose Hill,Jasper,620.0,{'100_Mbps'},"['ticket', 'order']",18.0,362,33,2
F,South Carolina,Rock Hill,York,1385.0,{'1_Gbps'},['order'],0.0,351,86,2
M,Missouri,Polo,Caldwell,740.0,{'200_Mbps'},"['ticket', 'order']",37.0,371,28,2
F,Kentucky,Westport,Oldham,1175.0,{'500_Mbps'},"['ticket', 'order']",61.0,367,34,2
F,Nebraska,Geneva,Fillmore,490.0,{'300_Mbps'},"['ticket', 'order']",34.0,126,26,1
M,Iowa,Hazleton,Buchanan,1580.0,{'1_Gbps'},"['ticket', 'order']",92.0,510,71,2
F,Texas,Laredo,Webb,1125.0,{'1_Gbps'},"['ticket', 'order']",40.0,275,25,2
M,Missouri,Hallsville,Boone,2010.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",69.0,1050,77,4
M,Arkansas,Burdette,Mississippi,1880.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",112.0,1061,19,4
M,New York,Cortland,Cortland,1725.0,{'500_Mbps'},"['ticket', 'order']",38.0,732,26,3
M,Texas,Murchison,Henderson,680.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",18.0,150,73,1
M,North Carolina,West Jefferson,Ashe,185.0,{'500_Mbps'},"['ticket', 'order']",32.0,24,59,0
M,Florida,Fort Mc Coy,Marion,450.0,"{'100_Mbps', '25_Mbps'}",['order'],0.0,120,39,1
F,Pennsylvania,Minersville,Schuylkill,980.0,{'100_Mbps'},"['ticket', 'order']",8.0,508,26,2
M,Ohio,Montville,Geauga,880.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",49.0,601,60,2
M,Ohio,Campbell,Mahoning,1505.0,{'500_Mbps'},"['ticket', 'order']",20.0,540,44,3
F,Texas,Wells,Cherokee,605.0,{'200_Mbps'},"['ticket', 'order']",17.0,360,54,2
F,Pennsylvania,Ulysses,Potter,975.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",1.0,390,55,2
M,Ohio,Pomeroy,Meigs,1710.0,{'1_Gbps'},"['ticket', 'order']",21.0,750,94,3
M,Missouri,Raymore,Cass,1105.0,"{'1_Gbps', '300_Mbps'}",['order'],0.0,270,37,2
M,Georgia,Allenhurst,Liberty,870.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",48.0,630,58,2
F,South Carolina,Latta,Dillon,235.0,{'500_Mbps'},"['ticket', 'order']",40.0,39,19,1
M,North Carolina,Wade,Cumberland,620.0,{'100_Mbps'},"['ticket', 'order']",7.0,336,25,2
F,Iowa,Garnavillo,Clayton,875.0,{'200_Mbps'},"['ticket', 'order']",22.0,540,57,2
F,Pennsylvania,Mehoopany,Wyoming,445.0,{'1_Gbps'},"['ticket', 'order']",1.0,84,76,1
F,Pennsylvania,Dewart,Northumberland,660.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",64.0,480,26,2
M,Florida,Lady Lake,Lake,720.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",59.0,480,94,2
M,Oklahoma,El Reno,Canadian,845.0,{'500_Mbps'},"['ticket', 'order']",15.0,334,24,2
M,New York,Jamaica,Queens,820.0,{'100_Mbps'},"['ticket', 'order']",10.0,570,54,2
M,North Carolina,Wilmington,New Hanover,335.0,{'500_Mbps'},"['ticket', 'order']",64.0,98,36,1
F,Iowa,Renwick,Humboldt,570.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",61.0,363,22,1
M,Oklahoma,Red Oak,Latimer,920.0,{'200_Mbps'},"['ticket', 'order']",36.0,570,23,2
M,New York,Rochester,Monroe,620.0,{'100_Mbps'},"['ticket', 'order']",46.0,387,75,2
M,Oklahoma,Lone Grove,Carter,1085.0,"{'1_Gbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",24.0,570,21,2
F,New Mexico,Jal,Lea,1255.0,{'1_Gbps'},"['ticket', 'order']",13.0,442,32,2
F,Florida,Hialeah,Miami-Dade,900.0,{'500_Mbps'},"['ticket', 'order']",0.0,208,67,2
F,Texas,El Paso,El Paso,1380.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",33.0,840,24,3
M,Arkansas,Biscoe,Prairie,580.0,{'300_Mbps'},"['ticket', 'order']",4.0,178,36,1
F,Georgia,Dudley,Laurens,970.0,{'300_Mbps'},"['ticket', 'order']",32.0,413,24,2
F,Ohio,Dayton,Montgomery,1285.0,{'500_Mbps'},"['ticket', 'order']",7.0,660,34,2
M,Minnesota,Dalbo,Isanti,1250.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",12.0,540,28,2
M,Texas,Portland,San Patricio,135.0,{'25_Mbps'},"['ticket', 'order']",34.0,34,50,0
F,Kentucky,Dana,Floyd,540.0,{'100_Mbps'},"['ticket', 'order']",9.0,281,74,1
F,Missouri,Lathrop,Clinton,1290.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",6.0,592,47,3
M,Iowa,Prairieburg,Linn,720.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",33.0,360,22,2
M,Florida,Miami,Miami-Dade,1020.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",10.0,420,84,2
F,Missouri,Saint Charles,St. Charles,840.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",91.0,461,49,2
F,Iowa,Farmington,Clark,955.0,{'500_Mbps'},"['ticket', 'order']",27.0,374,113,2
F,Mississippi,Hermanville,Claiborne,1175.0,{'500_Mbps'},"['ticket', 'order']",30.0,497,49,2
F,Texas,Moody,McLennan,1185.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",38.0,630,21,2
F,Florida,Jacksonville,Duval,745.0,{'1_Gbps'},"['ticket', 'order']",41.0,300,27,1
M,Georgia,Crandall,Murray,970.0,{'300_Mbps'},"['ticket', 'order']",7.0,298,48,2
F,New York,West Shokan,Ulster,875.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",58.0,311,79,2
M,Kentucky,Pinsonfork,Pike,740.0,{'200_Mbps'},"['ticket', 'order']",21.0,450,18,2
M,Georgia,Columbus,Muscogee,950.0,"{'1_Gbps', '100_Mbps'}",['order'],0.0,630,39,2
M,Nebraska,Omaha,Douglas,1330.0,"{'200_Mbps', '100_Mbps'}",['order'],0.0,420,23,3
F,Pennsylvania,Schellsburg,Bedford,2300.0,"{'1_Gbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",18.0,1006,63,4
M,Pennsylvania,Clinton,Beaver,860.0,{'25_Mbps'},"['ticket', 'order']",3.0,381,55,3
M,Ohio,New Concord,Muskingum,975.0,"{'1_Gbps', '200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",34.0,476,21,2
F,Florida,Sanford,Seminole,495.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",52.0,221,22,1
F,Minnesota,Randall,Morrison,2164.0,{'1_Gbps'},['order'],0.0,0,81,3
F,Alabama,Lower Peach Tree,Clarke,505.0,{'100_Mbps'},"['ticket', 'order']",43.0,308,34,1
